Journal of Innovation & Knowledge,2530-7614,2444-569X,MANAGEMENT - SSCI,Q2,22
International Journal of Contemporary Hospitality Management,0959-6119,1757-1049,MANAGEMENT - SSCI,Q2,23
Management Accounting Research,1044-5005,1096-1224,MANAGEMENT - SSCI,Q2,24
European Management Journal,0263-2373,1873-5681,MANAGEMENT - SSCI,Q2,25
Journal of Business Logistics,0735-3766,2158-1592,MANAGEMENT - SSCI,Q2,26
Journal of Destination Marketing & Management,2212-571X,2212-5752,MANAGEMENT - SSCI,Q2,27
Journal of Hospitality Marketing & Management,1936-8623,1936-8631,MANAGEMENT - SSCI,Q2,28
Tourism Management Perspectives,2211-9736,2211-9744,MANAGEMENT - SSCI,Q2,29
Journal of Family Business Strategy,1877-8585,1877-8593,MANAGEMENT - SSCI,Q2,30
JOURNAL OF ECONOMICS & MANAGEMENT STRATEGY,1058-6407,1530-9134,MANAGEMENT - SSCI,Q2,31
Journal of Knowledge Management,1367-3270,1758-7484,MANAGEMENT - SSCI,Q2,32
MANAGEMENT INTERNATIONAL REVIEW,0938-8249,1861-8901,MANAGEMENT - SSCI,Q2,33
JOURNAL OF TECHNOLOGY TRANSFER,0892-9912,1573-7047,MANAGEMENT - SSCI,Q2,34
Journal of Marketing Management,0267-257X,1472-1376,MANAGEMENT - SSCI,Q2,35
Journal of Hospitality and Tourism Management,1447-6770,1839-5260,MANAGEMENT - SSCI,Q2,36
MANAGEMENT LEARNING,1350-5076,1461-7307,MANAGEMENT - SSCI,Q2,37
Journal of Leadership & Organizational Studies,1548-0518,1939-7089,MANAGEMENT - SSCI,Q2,38
IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT,0018-9391,1558-0040,MANAGEMENT - SSCI,Q2,39
International Journal of Accounting Information Systems,1467-0895,1873-4723,MANAGEMENT - SSCI,Q2,40
Asia Pacific Journal of Management,0217-4561,1572-9958,MANAGEMENT - SSCI,Q2,41
INDUSTRIAL AND CORPORATE CHANGE,0960-6491,1464-3650,MANAGEMENT - SSCI,Q2,42
Career Development International,1362-0436,1758-6003,MANAGEMENT - SSCI,Q2,43
R & D MANAGEMENT,0033-6807,1467-9310,MANAGEMENT - SSCI,Q2,44
Industry and Innovation,1366-2716,1469-8390,MANAGEMENT - SSCI,Q2,45
Journal of Managerial Psychology,0268-3946,1758-7778,MANAGEMENT - SSCI,Q2,46
DECISION SCIENCES,0011-7315,1540-5915,MANAGEMENT - SSCI,Q2,47
Management and Organization Review,1740-8776,1740-8784,MANAGEMENT - SSCI,Q2,48
Sport Management Review,1441-3523,1839-2083,MANAGEMENT - SSCI,Q2,49
International Entrepreneurship and Management Journal,1554-7191,1555-1938,MANAGEMENT - SSCI,Q2,50
Corporate Social Responsibility and Environmental Management,1535-3958,1535-3966,MANAGEMENT - SSCI,Q2,51
Journal of Purchasing and Supply Management,1478-4092,1873-6505,MANAGEMENT - SSCI,Q2,52
Electronic Markets,1019-6781,1422-8890,MANAGEMENT - SSCI,Q2,53
JOURNAL OF SPORT MANAGEMENT,0888-4773,1543-270X,MANAGEMENT - SSCI,Q2,54
SERVICE INDUSTRIES JOURNAL,0264-2069,1743-9507,MANAGEMENT - SSCI,Q2,55
Project Management Journal,8756-9728,1938-9507,MANAGEMENT - SSCI,Q2,56
Human Resource Development Quarterly,1044-8004,1532-1096,MANAGEMENT - SSCI,Q2,57
BRQ-Business Research Quarterly,2340-9436,2340-9444,MANAGEMENT - SSCI,Q3,1
INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,1355-2554,1758-6534,MANAGEMENT - SSCI,Q3,2
Operations Management Research,1936-9735,1936-9743,MANAGEMENT - SSCI,Q3,3
Leadership,1742-7150,1742-7169,MANAGEMENT - SSCI,Q3,4
JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT,0923-4748,1879-1719,MANAGEMENT - SSCI,Q3,5
Research in Transportation Business and Management,2210-5395,2210-5409,MANAGEMENT - SSCI,Q3,6
Journal of Management Analytics,2327-0012,2327-0039,MANAGEMENT - SSCI,Q3,7
SOCIO-ECONOMIC PLANNING SCIENCES,0038-0121,1873-6041,MANAGEMENT - SSCI,Q3,8
Scandinavian Journal of Management,0956-5221,1873-3387,MANAGEMENT - SSCI,Q3,9
Journal of Manufacturing Technology Management,1741-038X,1758-7786,MANAGEMENT - SSCI,Q3,10
Creativity and Innovation Management,0963-1690,1467-8691,MANAGEMENT - SSCI,Q3,11
Journal of Service Theory and Practice,2055-6225,2055-6225,MANAGEMENT - SSCI,Q3,12
International Journal of Logistics Management,0957-4093,1758-6550,MANAGEMENT - SSCI,Q3,13
Advances in Strategic Management-A Research Annual,0742-3322,N/A,MANAGEMENT - SSCI,Q3,14
Journal of Nursing Management,0966-0429,1365-2834,MANAGEMENT - SSCI,Q3,15
MANAGEMENT DECISION,0025-1747,1758-6070,MANAGEMENT - SSCI,Q3,16
Review of Managerial Science,1863-6683,1863-6691,MANAGEMENT - SSCI,Q3,17
European Research on Management and Business Economics,2444-8834,2444-8842,MANAGEMENT - SSCI,Q3,18
Cornell Hospitality Quarterly,1938-9655,1938-9663,MANAGEMENT - SSCI,Q3,19
Journal of Brand Management,1350-231X,1479-1803,MANAGEMENT - SSCI,Q3,20
Journal of Product and Brand Management,1061-0421,2054-1643,MANAGEMENT - SSCI,Q3,21
Journal of Responsible Innovation,2329-9460,2329-9037,MANAGEMENT - SSCI,Q3,22
Management Communication Quarterly,0893-3189,1552-6798,MANAGEMENT - SSCI,Q3,23
Journal of Contingencies and Crisis Management,0966-0879,1468-5973,MANAGEMENT - SSCI,Q3,24
RESEARCH-TECHNOLOGY MANAGEMENT,0895-6308,1930-0166,MANAGEMENT - SSCI,Q3,25
Journal of Management & Organization,1833-3672,1839-3527,MANAGEMENT - SSCI,Q3,26
Cross Cultural & Strategic Management,2059-5794,2059-5794,MANAGEMENT - SSCI,Q3,27
JOURNAL OF APPLIED BEHAVIORAL SCIENCE,0021-8863,1552-6879,MANAGEMENT - SSCI,Q3,28
Journal of Intellectual Capital,1469-1930,1758-7468,MANAGEMENT - SSCI,Q3,29
ORGANIZATIONAL DYNAMICS,0090-2616,1873-3530,MANAGEMENT - SSCI,Q3,30
Nonprofit Management & Leadership,1048-6682,1542-7854,MANAGEMENT - SSCI,Q3,31
SMALL GROUP RESEARCH,1046-4964,1552-8278,MANAGEMENT - SSCI,Q3,32
Asia Pacific Journal of Human Resources,1038-4111,1744-7941,MANAGEMENT - SSCI,Q3,33
International Journal of Logistics-Research and Applications,1367-5567,1469-848X,MANAGEMENT - SSCI,Q3,34
PERSONNEL REVIEW,0048-3486,1758-6933,MANAGEMENT - SSCI,Q3,35
LEADERSHIP & ORGANIZATION DEVELOPMENT JOURNAL,0143-7739,1472-5347,MANAGEMENT - SSCI,Q3,36
Eurasian Business Review,1309-4297,2147-4281,MANAGEMENT - SSCI,Q3,37
Journal of Enterprise Information Management,1741-0398,1758-7409,MANAGEMENT - SSCI,Q3,38
European Management Review,1740-4754,1740-4762,MANAGEMENT - SSCI,Q3,39
INTERNATIONAL JOURNAL OF SELECTION AND ASSESSMENT,0965-075X,1468-2389,MANAGEMENT - SSCI,Q3,40
Innovation-Organization & Management,1447-9338,2204-0226,MANAGEMENT - SSCI,Q3,41
International Transactions in Operational Research,0969-6016,1475-3995,MANAGEMENT - SSCI,Q3,42
International Journal of Management Education,1472-8117,2352-3565,MANAGEMENT - SSCI,Q3,43
Culture and Organization,1475-9551,1477-2760,MANAGEMENT - SSCI,Q3,44
Journal of Fashion Marketing and Management,1361-2026,1758-7433,MANAGEMENT - SSCI,Q3,45
Service Science,2164-3962,2164-3970,MANAGEMENT - SSCI,Q3,46
International Journal of Retail & Distribution Management,0959-0552,1758-6690,MANAGEMENT - SSCI,Q3,47
European Journal of Innovation Management,1460-1060,1758-7115,MANAGEMENT - SSCI,Q3,48
JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,0160-5682,1476-9360,MANAGEMENT - SSCI,Q3,49
Science and Public Policy,0302-3427,1471-5430,MANAGEMENT - SSCI,Q3,50
Electronic Commerce Research,1389-5753,1572-9362,MANAGEMENT - SSCI,Q3,51
SYSTEM DYNAMICS REVIEW,0883-7066,1099-1727,MANAGEMENT - SSCI,Q3,52
Sustainability Accounting Management and Policy Journal,2040-8021,2040-803X,MANAGEMENT - SSCI,Q3,53
Information Systems and E-Business Management,1617-9846,1617-9854,MANAGEMENT - SSCI,Q3,54
German Journal of Human Resource Management-Zeitschrift fur Personalforschung,2397-0022,2397-0030,MANAGEMENT - SSCI,Q3,55
European Journal of International Management,1751-6757,1751-6765,MANAGEMENT - SSCI,Q3,56
Decision Analysis,1545-8490,1545-8504,MANAGEMENT - SSCI,Q3,57
International Journal of Lean Six Sigma,2040-4166,2040-4174,MANAGEMENT - SSCI,Q4,1
Gender in Management,1754-2413,1754-2421,MANAGEMENT - SSCI,Q4,2
INTERNATIONAL JOURNAL OF MANPOWER,0143-7720,1758-6577,MANAGEMENT - SSCI,Q4,3
AUSTRALIAN JOURNAL OF MANAGEMENT,0312-8962,1327-2020,MANAGEMENT - SSCI,Q4,4
REVIEW OF INDUSTRIAL ORGANIZATION,0889-938X,1573-7160,MANAGEMENT - SSCI,Q4,5
EMPLOYEE RELATIONS,0142-5455,1758-7069,MANAGEMENT - SSCI,Q4,6
Service Business,1862-8516,1862-8508,MANAGEMENT - SSCI,Q4,7
Journal of Organizational and End User Computing,1546-2234,1546-5012,MANAGEMENT - SSCI,Q4,8
Asian Business & Management,1472-4782,1476-9328,MANAGEMENT - SSCI,Q4,9
TECHNOLOGY ANALYSIS & STRATEGIC MANAGEMENT,0953-7325,1465-3990,MANAGEMENT - SSCI,Q4,10
JOURNAL OF FORECASTING,0277-6693,1099-131X,MANAGEMENT - SSCI,Q4,11
Business Process Management Journal,1463-7154,1758-4116,MANAGEMENT - SSCI,Q4,12
GROUP DECISION AND NEGOTIATION,0926-2644,1572-9907,MANAGEMENT - SSCI,Q4,13
International Journal of Managing Projects in Business,1753-8378,1753-8386,MANAGEMENT - SSCI,Q4,14
Baltic Journal of Management,1746-5265,1746-5273,MANAGEMENT - SSCI,Q4,15
TOTAL QUALITY MANAGEMENT & BUSINESS EXCELLENCE,1478-3363,1478-3371,MANAGEMENT - SSCI,Q4,16
Management & Organizational History,1744-9359,1744-9367,MANAGEMENT - SSCI,Q4,17
Action Research,1476-7503,1741-2617,MANAGEMENT - SSCI,Q4,18
Engineering Construction and Architectural Management,0969-9988,1365-232X,MANAGEMENT - SSCI,Q4,19
Journal of Competitiveness,1804-171X,1804-1728,MANAGEMENT - SSCI,Q4,20
Disaster Prevention and Management,0965-3562,1758-6100,MANAGEMENT - SSCI,Q4,21
Negotiation and Conflict Management Research,1750-4708,1750-4716,MANAGEMENT - SSCI,Q4,22
TRANSPORTATION JOURNAL,0041-1612,2157-328X,MANAGEMENT - SSCI,Q4,23
JOURNAL OF ORGANIZATIONAL CHANGE MANAGEMENT,0953-4814,1758-7816,MANAGEMENT - SSCI,Q4,24
Managerial Auditing Journal,0268-6902,1758-7735,MANAGEMENT - SSCI,Q4,25
Science Technology and Society,0971-7218,0973-0796,MANAGEMENT - SSCI,Q4,26
IMA Journal of Management Mathematics,1471-678X,1471-6798,MANAGEMENT - SSCI,Q4,27
Knowledge Management Research & Practice,1477-8238,1477-8246,MANAGEMENT - SSCI,Q4,28
INFORMS Journal on Applied Analytics,2644-0865,2644-0873,MANAGEMENT - SSCI,Q4,29
International Journal of Strategic Property Management,1648-715X,1648-9179,MANAGEMENT - SSCI,Q4,30
CANADIAN JOURNAL OF ADMINISTRATIVE SCIENCES-REVUE CANADIENNE DES SCIENCES DE L,,,,,
,0825-0383,1936-4490,MANAGEMENT - SSCI,Q4,31
ADMINISTRATION,,,,,
Computational Economics,0927-7099,1572-9974,MANAGEMENT - SSCI,Q4,32
Qualitative Research in Accounting and Management,1176-6093,1758-7654,MANAGEMENT - SSCI,Q4,33
SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE,1092-7026,1099-1743,MANAGEMENT - SSCI,Q4,34
Information Technology & Management,1385-951X,1573-7667,MANAGEMENT - SSCI,Q4,35
INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,0267-5730,1741-5276,MANAGEMENT - SSCI,Q4,36
Chinese Management Studies,1750-614X,1750-6158,MANAGEMENT - SSCI,Q4,37
International Journal of Islamic and Middle Eastern Finance and Management,1753-8394,1753-8408,MANAGEMENT - SSCI,Q4,38
International Journal of Emerging Markets,1746-8809,1746-8817,MANAGEMENT - SSCI,Q4,39
JOURNAL OF ORGANIZATIONAL BEHAVIOR MANAGEMENT,0160-8061,1540-8604,MANAGEMENT - SSCI,Q4,40
Asia Pacific Business Review,1360-2381,1743-792X,MANAGEMENT - SSCI,Q4,41
Engineering Management Journal,1042-9247,2377-0643,MANAGEMENT - SSCI,Q4,42
RAE-Revista de Administracao de Empresas,2178-938X,2178-938X,MANAGEMENT - SSCI,Q4,43
International Journal of Arts Management,1480-8986,N/A,MANAGEMENT - SSCI,Q4,44
MANAGERIAL AND DECISION ECONOMICS,0143-6570,1099-1468,MANAGEMENT - SSCI,Q4,45
Amfiteatru Economic,1582-9146,2247-9104,MANAGEMENT - SSCI,Q4,46
International Journal of Shipping and Transport Logistics,1756-6517,1756-6525,MANAGEMENT - SSCI,Q4,47
RBGN-Revista Brasileira de Gestao de Negocios,1806-4892,1983-0807,MANAGEMENT - SSCI,Q4,48
Academia-Revista Latinoamericana de Administracion,1012-8255,2056-5127,MANAGEMENT - SSCI,Q4,49
South African Journal of Economic and Management Sciences,2222-3436,2222-3436,MANAGEMENT - SSCI,Q4,50
SYSTEMIC PRACTICE AND ACTION RESEARCH,1094-429X,1573-9295,MANAGEMENT - SSCI,Q4,51
E & M Ekonomie a Management,1212-3609,2336-5064,MANAGEMENT - SSCI,Q4,52
ENGINEERING ECONOMIST,0013-791X,1547-2701,MANAGEMENT - SSCI,Q4,53
NEGOTIATION JOURNAL,0748-4526,1571-9979,MANAGEMENT - SSCI,Q4,54
South African Journal of Business Management,2078-5585,2078-5976,MANAGEMENT - SSCI,Q4,55
Journal of East European Management Studies,0949-6181,1862-0019,MANAGEMENT - SSCI,Q4,56
BETRIEBSWIRTSCHAFTLICHE FORSCHUNG UND PRAXIS,0340-5370,0340-5370,MANAGEMENT - SSCI,Q4,57
Annual Review of Marine Science,1941-1405,1941-0611,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,1
Oceanography and Marine Biology,0078-3218,N/A,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,2
REVIEWS IN FISH BIOLOGY AND FISHERIES,0960-3166,1573-5184,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,3
Frontiers in Marine Science,N/A,2296-7745,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,4
HARMFUL ALGAE,1568-9883,1878-1470,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,5
Advances in Marine Biology,0065-2881,2162-5875,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,6
CORAL REEFS,0722-4028,1432-0975,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,7
ICES JOURNAL OF MARINE SCIENCE,1054-3139,1095-9289,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,8
Marine Pollution Bulletin,0025-326X,1879-3363,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,9
FRESHWATER BIOLOGY,0046-5070,1365-2427,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,10
MICROBIAL ECOLOGY,0095-3628,1432-184X,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,11
Marine Life Science & Technology,2096-6490,2662-1746,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,12
CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,0706-652X,1205-7533,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,13
JOURNAL OF MARINE SYSTEMS,0924-7963,1879-1573,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,14
AQUATIC TOXICOLOGY,0166-445X,1879-1514,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,15
AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,1052-7613,1099-0755,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,16
MARINE ENVIRONMENTAL RESEARCH,0141-1136,1879-0291,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,17
MARINE ECOLOGY PROGRESS SERIES,0171-8630,1616-1599,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,18
Inland Waters,2044-2041,2044-205X,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,19
AQUATIC SCIENCES,1015-1621,1420-9055,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,20
ESTUARINE COASTAL AND SHELF SCIENCE,0272-7714,1096-0015,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,21
Estuaries and Coasts,1559-2723,1559-2731,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,22
JOURNAL OF PHYCOLOGY,0022-3646,1529-8817,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,23
JOURNAL OF PLANKTON RESEARCH,0142-7873,1464-3774,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,24
EUROPEAN JOURNAL OF PHYCOLOGY,0967-0262,1469-4433,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,25
Freshwater Science,2161-9549,2161-9565,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,26
JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,0022-0981,1879-1697,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,27
MARINE MAMMAL SCIENCE,0824-0469,1748-7692,MARINE & FRESHWATER BIOLOGY - SCIE,Q1,28
AQUACULTURE,0044-8486,1873-5622,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,1
MARINE BIOLOGY,0025-3162,1432-1793,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,2
JOURNAL OF GREAT LAKES RESEARCH,0380-1330,0380-1330,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,3
Aquaculture Environment Interactions,1869-215X,1869-7534,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,4
Aquatic Invasions,1798-6540,1818-5487,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,5
BIOFOULING,0892-7014,1029-2454,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,6
ECOLOGY OF FRESHWATER FISH,0906-6691,1600-0633,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,7
FISH & SHELLFISH IMMUNOLOGY,1050-4648,1095-9947,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,8
HYDROBIOLOGIA,0018-8158,1573-5117,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,9
PHYCOLOGIA,0031-8884,2330-2968,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,10
MARINE BIOTECHNOLOGY,1436-2228,1436-2236,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,11
BIOLOGICAL BULLETIN,0006-3185,1939-8697,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,12
AQUATIC ECOLOGY,1386-2588,1573-5125,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,13
JOURNAL OF FISH BIOLOGY,0022-1112,1095-8649,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,14
Aquatic Biology,1864-7790,1864-7782,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,15
MEDITERRANEAN MARINE SCIENCE,1108-393X,N/A,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,16
ALGAE,1226-2617,2093-0860,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,17
JOURNAL OF APPLIED PHYCOLOGY,0921-8971,1573-5176,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,18
Marine and Coastal Fisheries,1942-5120,1942-5120,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,19
Fishes,N/A,2410-3888,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,20
JOURNAL OF SEA RESEARCH,1385-1101,1873-1414,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,21
MARINE AND FRESHWATER RESEARCH,1323-1650,1448-6059,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,22
AQUATIC MICROBIAL ECOLOGY,0948-3055,1616-1564,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,23
HELGOLAND MARINE RESEARCH,1438-387X,1438-3888,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,24
BULLETIN OF MARINE SCIENCE,0007-4977,1553-6955,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,25
NAUTILUS,0028-1344,0028-1344,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,26
AQUATIC BOTANY,0304-3770,1879-1522,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,27
INTERNATIONAL REVIEW OF HYDROBIOLOGY,1434-2944,1522-2632,MARINE & FRESHWATER BIOLOGY - SCIE,Q2,28
ENVIRONMENTAL BIOLOGY OF FISHES,0378-1909,1573-5133,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,1
SCIENTIA MARINA,0214-8358,1886-8134,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,2
Marine Biodiversity,1867-1616,1867-1624,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,3
Marine Biology Research,1745-1000,1745-1019,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,4
Regional Studies in Marine Science,2352-4855,2352-4855,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,5
JOURNAL OF COASTAL CONSERVATION,1400-0350,1874-7841,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,6
JOURNAL OF FISH DISEASES,0140-7775,1365-2761,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,7
JOURNAL OF MOLLUSCAN STUDIES,0260-1230,1464-3766,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,8
LAKE AND RESERVOIR MANAGEMENT,1040-2381,2151-5530,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,9
NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,0028-8330,1175-8805,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,10
INVERTEBRATE BIOLOGY,1077-8306,1744-7410,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,11
DIATOM RESEARCH,0269-249X,2159-8347,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,12
Knowledge and Management of Aquatic Ecosystems,1961-9502,1961-9502,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,13
Marine Ecology-An Evolutionary Perspective,0173-9565,1439-0485,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,14
JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,0025-3154,1469-7769,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,15
BOTANICA MARINA,0006-8055,1437-4323,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,16
BRAZILIAN JOURNAL OF OCEANOGRAPHY,1679-8759,1982-436X,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,17
JOURNAL OF SHELLFISH RESEARCH,0730-8000,1943-6319,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,18
MARINE AND FRESHWATER BEHAVIOUR AND PHYSIOLOGY,1023-6244,1029-0362,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,19
PHYCOLOGICAL RESEARCH,1322-0829,1440-1835,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,20
JOURNAL OF CRUSTACEAN BIOLOGY,0278-0372,1937-240X,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,21
CRYPTOGAMIE ALGOLOGIE,0181-1568,1776-0984,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,22
ICHTHYOLOGICAL RESEARCH,1341-8998,1616-3915,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,23
AQUATIC LIVING RESOURCES,0990-7440,1765-2952,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,24
ICHTHYOLOGICAL EXPLORATION OF FRESHWATERS,0936-9902,N/A,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,25
AQUATIC ECOSYSTEM HEALTH & MANAGEMENT,1463-4988,1539-4077,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,26
AQUATIC MAMMALS,0167-5427,N/A,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,27
LIMNETICA,0213-8409,1989-1806,MARINE & FRESHWATER BIOLOGY - SCIE,Q3,28
AMERICAN MALACOLOGICAL BULLETIN,0740-2783,2162-2698,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,1
CLEAN-Soil Air Water,1863-0650,1863-0669,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,2
Nauplius,0104-6497,2358-2936,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,3
PACIFIC SCIENCE,0030-8870,1534-6188,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,4
Fundamental and Applied Limnology,1863-9135,1863-9135,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,5
AFRICAN JOURNAL OF MARINE SCIENCE,1814-232X,1814-2338,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,6
AFRICAN JOURNAL OF AQUATIC SCIENCE,1608-5914,1727-9364,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,7
CIENCIAS MARINAS,0185-3880,N/A,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,8
Turkish Journal of Fisheries and Aquatic Sciences,1303-2712,2149-181X,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,9
Latin American Journal of Aquatic Research,0718-560X,0717-7178,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,10
Ocean Science Journal,1738-5261,2005-7172,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,11
JOURNAL OF APPLIED ICHTHYOLOGY,0175-8659,1439-0426,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,12
ACTA ADRIATICA,0001-5113,1846-0453,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,13
Undersea and Hyperbaric Medicine,1066-2936,N/A,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,14
JOURNAL OF AQUATIC PLANT MANAGEMENT,0146-6623,0146-6623,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,15
Plankton & Benthos Research,1880-8247,1882-627X,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,16
THALASSAS,0212-5919,2366-1674,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,17
JOURNAL OF CONCHOLOGY,0022-0019,N/A,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,18
Russian Journal of Marine Biology,1063-0740,1608-3377,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,19
ARCHIV FUR MOLLUSKENKUNDE,1869-0963,2367-0622,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,20
VIE ET MILIEU-LIFE AND ENVIRONMENT,0240-8759,N/A,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,21
Ocean and Coastal Research,N/A,2675-2824,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,22
CRUSTACEANA,0011-216X,1568-5403,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,23
CAHIERS DE BIOLOGIE MARINE,0007-9723,2262-3094,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,24
REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA,0717-3326,0718-1957,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,25
BULLETIN OF THE EUROPEAN ASSOCIATION OF FISH PATHOLOGISTS,0108-0288,0108-0288,MARINE & FRESHWATER BIOLOGY - SCIE,Q4,26
